location	TU ID	Sense tags	Annotation	Antisense tags
Chr	TU2297	NA	NA	sll1864
Chr	TU2298	NA	NA	sll1864
Chr	TU2299	slr1926; slr1927	hypothetical protein ; hypothetical protein	NA
Chr	TU2300	slr1928; slr1929	type 4 pilin-like protein ; type 4 pilin-like protein	NA
Chr	TU2301	slr1930; slr1931; slr1932	type 4 pilin-like protein ; type 4 pilin-like protein ; unknown protein	sll1863
Chr	TU2302	NA	NA	slr1930; slr1931; slr1932
Chr	TU2303	sll1863	unknown protein	slr1930; slr1931; slr1932
Chr	TU2304	sll1862	unknown protein	NA
Chr	TU2305	NA	NA	NA
Chr	TU2307	NA	NA	NA
Chr	TU2306	NA	NA	NA
Chr	TU2308	NA	NA	sll1861
Chr	TU2310	NA	NA	sll1861
Chr	TU2311	NA	NA	sll1861
Chr	TU2312	NA	NA	sll1861
Chr	TU2313	NA	NA	NA
Chr	TU2309	sll1861	transposase	NA
Chr	TU2314	NA	NA	slr1933
Chr	TU2315	sll1858	unknown protein	slr1933
Chr	TU2316	slr1934	pyruvate dehydrogenase E1 component subunit alpha	NA
Chr	TU2317	slr1935	hypothetical protein	NA
Chr	TU2318	NA	NA	slr1935
Chr	TU2320	NA	NA	sll1852; sll1853
Chr	TU2319	sll1852; sll1853	nucleoside diphosphate kinase ; unknown protein	NA
Chr	TU2321	NA	NA	sll1851
Chr	TU2323	slr1936; slr1937	putative transposase [ISY100_r] ; putative transposase [ISY101_r]	sll1848; sll1849
Chr	TU2324	slr1938	methylthioribose-1-phosphate isomerase	sll1848; sll1849
Chr	TU2322	sll1848; sll1849	putative acyltransferas ; probable dioxygenase Rieske iron-sulfur component	slr1936; slr1937; slr1938
Chr	TU2325	slr1939	unknown protein	NA
Chr	TU2326	NA	NA	slr1939
Chr	TU2327	NA	NA	slr1939
Chr	TU2328	slr1939	unknown protein 	NA
Chr	TU2329	slr1939	unknown protein 	NA
Chr	TU2330	NA	NA	NA
Chr	TU2331	slr1940; ssr3300	periplasmic protein; function unknown ; unknown protein	NA
Chr	TU2332	sll1845	hypothetical protein	NA
Chr	TU2333	slr1942	circadian clock protein KaiC	NA
Chr	TU2334	NA	NA	slr1942
Chr	TU2335	NA	NA	slr1942
Chr	TU2336	ssr3304; slr1943; slr1944	hypothetical protein ; probable glycosyltransferase ; periplasmic protein; function unknown	NA
Chr	TU2337	NA	NA	ssr3304; slr1943; slr1944
Chr	TU2338	slr1945	phosphoglyceromutase	ncl1090
Chr	TU2339	NA	NA	slr1945
Chr	TU2341	ssr3307	preprotein translocase subunit SecG	ncl1090
Chr	TU2340	ncl1090	NA	slr1945; ssr3307
Chr	TU2342	slr1946	hypothetical protein	NA
Chr	TU2344	NA	NA	sll1841
Chr	TU2345	NA	NA	sll1841
Chr	TU2343	sll1841	branched-chain alpha-keto acid dehydrogenase E2	NA
Chr	TU2346	slr1949	hypothetical protein	ncl1100
Chr	TU2347	ncl1100	NA	slr1949
Chr	TU2348	slr1950; slr1951	copper-transporting P-type ATPase CtaA ; hypothetical protein	NA
Chr	TU2349	slr0989	hypothetical protein	NA
Chr	TU2350	slr0990; slr0992	hypothetical protein ; probable tRNA/rRNA methyltransferase	NA
Chr	TU2351	SyR47	NA	NA
Chr	TU2352	SyR47; slr0993	ncRNA; putative peptidase	NA
Chr	TU2353	NA	NA	SyR47; slr0993
Chr	TU2354	NA	NA	SyR47; slr0993
Chr	TU2355	NA	NA	SyR47; slr0993
Chr	TU2357	NA	NA	ncl1120; sll0947; ncl1110
Chr	TU2356	ncl1120; sll0947; ncl1110	ncRNA; light repressed protein A homolog ; ncRNA	NA
Chr	TU2358	ssl1807	hypothetical protein	slr0994
Chr	TU2360	NA	NA	sll0945; 6803t27
Chr	TU2359	sll0945; 6803t27	glycogen synthase ; tRNA-OTHER	NA
Chr	TU2362	NA	NA	sll0944
Chr	TU2361	sll0944	hypothetical protein	NA
Chr	TU2363	slr0320	hypothetical protein	sll0306
Chr	TU2365	ncr1090	NA	ncl1130; sll0306
Chr	TU2364	sll0306	RNA polymerase sigma factor	slr0320; ncr1090
Chr	TU2367	NA	NA	NA
Chr	TU2366	ncl1130	NA	ncr1090
Chr	TU2368	slr0322; slr0323; slr0324; slr0325	two-component hybrid sensor and regulator ; putative alpha-mannosidase ; probable oligopeptides ABC transporter permease pr otein ; hypothetical protein	NA
Chr	TU2369	sll0300; sll0301	riboflavin synthase alpha chain ; hypothetical protein	slr0325
Chr	TU2370	slr0326; slr0327; slr0328; slr0329	hypothetical protein ; iron(III) ABC transporter; permease protein ; low molecular weight phosphotyrosine protein phosp hatase ; glucokinase	sll0297; sll0298
Chr	TU2372	NA	NA	sll0297; sll0298
Chr	TU2371	sll0297; sll0298	hypothetical protein ; hypothetical protein	slr0326; slr0327; slr0328; slr0329
Chr	TU2373	ssl0564; sll0296	transcriptional regulator ; hypothetical protein	NA
Chr	TU2374	NA	NA	NA
Chr	TU2375	ssl0563	photosystem I subunit VII	NA
Chr	TU2377	slr0331	NAD(P)H-quinone oxidoreductase subunit 4	NA
Chr	TU2376	NA	NA	slr0331
Chr	TU2378	NA	NA	slr0331
Chr	TU2379	NA	NA	slr0331
Chr	TU2380	slr0333; slr0334; ssr0536	unknown protein ; unknown protein ; unknown protein	sll0295
Chr	TU2381	NA	NA	sll0295
Chr	TU2383	ncr1100	NA	sll0295
Chr	TU2384	NA	NA	sll0295
Chr	TU2385	slr0335	phycobilisome LCM core-membrane linker polypeptide	sll0295
Chr	TU2382	sll0295	hypothetical protein	ncr1100; slr0335
Chr	TU2386	NA	NA	slr0335
Chr	TU2387	slr0337	hypothetical protein	NA
Chr	TU2389	NA	NA	sll0293; sll0294
Chr	TU2388	sll0293; sll0294	unknown protein ; hypothetical protein	NA
Chr	TU2391	slr0338; slr0168	probable oxidoreductase ; unknown protein	ssl0318
Chr	TU2390	NA	NA	NA
Chr	TU2392	NA	NA	slr0338; slr0168
Chr	TU2393	slr0169	hypothetical protein	ssl0318
Chr	TU2394	slr0171	photosystem I assembly protein	NA
Chr	TU2395	slr0172	photosystem I assembly protein	sll0177
Chr	TU2396	sll0176; sll0177	hypothetical protein ; hypothetical protein	NA
Chr	TU2397	ssl0312	hypothetical protein	NC-2306445
Chr	TU2399	NA	NA	sll0172; sll0173; sll0174; sll0175
Chr	TU2400	NA	NA	sll0172; sll0173; sll0174; sll0175
Chr	TU2398	sll0172; sll0173; sll0174; sll0175	periplasmic protein; function unknown ; virginiamycin B hydrolase; periplasmic protein ; hypothetical protein ; hypothetical protein	NA
Chr	TU2401	NA	NA	sll0171
Chr	TU2402	sll0171	glycine cleavage system aminomethyltransferase T	NA
Chr	TU2404	NA	NA	sll0170
Chr	TU2405	NA	NA	ncl1150; sll0169; sll0170
Chr	TU2403	sll0170	molecular chaperone DnaK	NA
Chr	TU2407	NA	NA	ncl1150; sll0169
Chr	TU2406	ncl1150; sll0169	ncRNA; cell division protein Ftn2 homolog	NA
Chr	TU2409	NA	NA	sll0167; sll0168; ncl1150
Chr	TU2408	sll0167; sll0168; ncl1150	unknown protein ; hypothetical protein ; ncRNA	NA
Chr	TU2410	sll0166	a fusion protein between uroporphyrinogen-III C-me thyltransferase (CobA/CorA) and uroporphyrinogen-III synt hase (HemD) 	NA
Chr	TU2412	NA	NA	ncl1160; sll0163; sll0166
Chr	TU2413	NA	NA	ncl1160; sll0163; sll0166
Chr	TU2411	ncl1160; sll0163; sll0166	ncRNA; WD-repeat protein ; a fusion protein between uroporphyrinogen-III C-me thyltransferase (CobA/CorA) and uroporphyrinogen-III synt hase (HemD)	NA
Chr	TU2414	slr0179; slr0180	hypothetical protein ; putative transposase [ISY203_f]	NA
Chr	TU2415	NA	NA	slr0179; slr0180
Chr	TU2416	NA	NA	slr0179; slr0180
Chr	TU2417	NA	NA	NA
Chr	TU2418	ncr1130; ncr1140	ncRNA; ncRNA	NA
Chr	TU2419	slr0181	DNA repair protein RecO	ssl0294
Chr	TU2420	NA	NA	slr0181
Chr	TU2421	ssl0294	hypothetical protein	slr0181
Chr	TU2423	NA	NA	sll0158; sll0160
Chr	TU2422	sll0158; sll0160	1;4-alpha-glucan branching enzyme ; hypothetical protein	NA
Chr	TU2424	ncl1170	NA	NA
Chr	TU2426	NA	NA	sll0157
Chr	TU2425	sll0157	hypothetical protein	NA
Chr	TU2427	sll0156	unknown protein	NA
Chr	TU2428	slr0184	unknown protein	NA
Chr	TU2429	slr0185	orotate phosphoribosyltransferase	sll0154
Chr	TU2430	NA	NA	slr0185
Chr	TU2431	sll0154	hypothetical protein	slr0185
Chr	TU2432	slr0186; slr0359	2-isopropylmalate synthase ; hypothetical protein	NA
Chr	TU2433	NA	NA	slr0186; slr0359
Chr	TU2434	NA	NA	slr0186; slr0359
Chr	TU2435	slr0360	hypothetical protein	NA
Chr	TU2436	slr0360	hypothetical protein 	NA
Chr	TU2437	slr0361	probable ribosomal large subunit pseudouridine synthase B	NA
Chr	TU2438	slr0362	hypothetical protein	NA
Chr	TU2439	NA	NA	NA
Chr	TU2440	ncr1160	NA	sll0350
Chr	TU2442	NA	NA	sll0350
Chr	TU2441	sll0350	hypothetical protein	ncr1160; ncr1170
Chr	TU2443	sml0001	NA	NA
Chr	TU2444	slr0363	hypothetical protein	NA
Chr	TU2445	ncr1180	NA	NA
Chr	TU2446	ncr1180; slr0364	ncRNA; hypothetical protein	NA
Chr	TU2447	slr0364	hypothetical protein 	NA
Chr	TU2448	slr0364	hypothetical protein 	NA
Chr	TU2449	slr0364	hypothetical protein 	NA
Chr	TU2450	NA	NA	slr0366
Chr	TU2451	slr0366	unknown protein 	NA
Chr	TU2452	slr0366	unknown protein 	NA
Chr	TU2453	slr0368; slr0369	unknown protein ; RND multidrug efflux transporter	NA
Chr	TU2454	NA	NA	slr0368; slr0369
Chr	TU2455	NA	NA	slr0368; slr0369
Chr	TU2456	slr0370	succinate-semialdehyde dehydrogenase	sll0337
Chr	TU2457	NA	NA	slr0370
Chr	TU2459	NA	NA	sll0337
Chr	TU2460	NA	NA	sll0336; sll0337
Chr	TU2458	sll0337	regulation of the phosphate regulon	slr0370
Chr	TU2461	sll0336	acetyl-CoA carboxylase subunit beta	NA
Chr	TU2462	slr0373; slr0374	hypothetical protein ; hypothetical protein	NA
Chr	TU2463	slr0376; ncr1200	hypothetical protein ; ncRNA	NA
Chr	TU2464	slr0377	unknown protein	NA
Chr	TU2465	NA	NA	slr0377
Chr	TU2466	slr0378; slr0379	similar to 7-beta-(4-carbaxybutanamido)cephalospor anic acid acylase ; thymidylate kinase	NA
Chr	TU2467	NA	NA	slr0378; slr0379
Chr	TU2468	NA	NA	slr0378; slr0379
Chr	TU2469	slr0380	hypothetical protein	NA
Chr	TU2470	NA	NA	slr0380
Chr	TU2472	slr0381	lactoylglutathione lyase	NA
Chr	TU2471	NA	NA	slr0380; slr0381
Chr	TU2473	NA	NA	slr0381
Chr	TU2475	NA	NA	ncl1180; sll0330
Chr	TU2474	ncl1180; sll0330	ncRNA; sepiapterine reductase	NA
Chr	TU2476	slr0383	hypothetical protein	NA
Chr	TU2477	slr0384	sulfoquinovosyldiacylglycerol biosynthesis prot ein SqdX	sll0329; ncl1190
Chr	TU2478	NA	NA	slr0384
Chr	TU2479	NA	NA	slr0384
Chr	TU2480	sll0329; ncl1190	6-phosphogluconate dehydrogenase ; ncRNA	slr0384
Chr	TU2482	NA	NA	sll0327; sll0328; ncl1200
Chr	TU2481	sll0327; sll0328; ncl1200	unknown protein ; unknown protein ; ncRNA	NA
Chr	TU2483	NA	NA	NA
Chr	TU2484	slr0386	unknown protein	NA
Chr	TU2485	NA	NA	NA
Chr	TU2487	slr0387; slr0388	cysteine desulfurase NifS ; hypothetical protein	NA
Chr	TU2486	NA	NA	slr0387; slr0388
Chr	TU2488	slr0388	hypothetical protein 	NA
Chr	TU2489	slr0769; slr0770; slr0771	hypothetical protein ; hypothetical protein ; hypothetical protein	NA
Chr	TU2490	slr0772	light-independent protochlorophyllide reductase subunit B	NA
Chr	TU2491	NA	NA	slr0772
Chr	TU2492	slr0773	hypothetical protein	NA
Chr	TU2494	NA	NA	sll0772
Chr	TU2493	NA	NA	slr0773
Chr	TU2495	sll0771	glucose transport protein	NA
Chr	TU2496	slr0774; slr0775	protein-export membrane protein SecD ; protein-export membrane protein SecF	NA
Chr	TU2497	slr0776	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	NA
Chr	TU2499	NA	NA	NA
Chr	TU2498	NA	NA	slr0776
Chr	TU2500	NA	NA	ssl1426; sll0767
Chr	TU2502	NA	NA	ssl1426; sll0767
Chr	TU2501	ssl1426; sll0767	50S ribosomal protein L35 ; 50S ribosomal protein L20	NA
Chr	TU2503	sll0765; sll0766	hypothetical protein ; DNA repair protein RadC	NA
Chr	TU2505	NA	NA	NA
Chr	TU2506	Norf7	NA	ncl1210; sll0764
Chr	TU2504	NA	NA	Norf7
Chr	TU2507	ncl1210; sll0764	ncRNA; urea transport system ATP-binding protein	Norf7
Chr	TU2509	NA	NA	sll0760; sll0761; sll0762; sll0763; ncl1210
Chr	TU2508	sll0760; sll0761; sll0762; sll0763; ncl1210	hypothetical protein YCF38 ; unknown protein ; unknown protein ; hypothetical protein ; ncRNA	NA
Chr	TU2511	slr0779	hypothetical protein	sll0757; sll0759
Chr	TU2510	sll0757; sll0759	amidophosphoribosyltransferase ; ABC transporter ATP-binding protein	slr0779
Chr	TU2512	smr0001	NA	NA
Chr	TU2513	slr0780	NrdR family transcriptional regulator	sll0753; ssl1417; sll0754; sll0755; sll0756
Chr	TU2515	NA	NA	sll0753; ssl1417; sll0754; sll0755; sll0756
Chr	TU2514	sll0753; ssl1417; sll0754; sll0755; sll0756	FolD bifunctional protein ; hypothetical protein YCF33 ; ribosome binding factor A ; thioredoxin peroxidase ; unknown protein	slr0780
Chr	TU2516	sll0751; sll0752	hypothetical protein YCF22 ; hypothetical protein	NA
Chr	TU2517	NA	NA	ncl1220; sll0750
Chr	TU2519	NA	NA	ncl1220; sll0750
Chr	TU2520	NA	NA	sll0749; ncl1220; sll0750
Chr	TU2518	ncl1220; sll0750	ncRNA; two-component sensor histidine kinase; KaiC-intera cting protein; involved in circadian rhythm	NA
Chr	TU2521	sll0749	hypothetical protein	NA
Chr	TU2522	slr0783; slr0784	triosephosphate isomerase ; hypothetical protein	NA
Chr	TU2523	NA	NA	sll0325
Chr	TU2525	NA	NA	sll0325
Chr	TU2526	slr0342	cytochrome B6	sll0325
Chr	TU2524	sll0325	hypothetical protein	slr0342
Chr	TU2527	NA	NA	slr0342
Chr	TU2528	slr0343	cytochrome B6-f complex subunit IV	NA
Chr	TU2529	ncr1220	NA	NA
Chr	TU2530	slr0345; ssr0550; slr0346	unknown protein ; hypothetical protein ; ribonuclease III	sll0322
Chr	TU2531	NA	NA	sll0322
Chr	TU2533	NA	NA	sll0321; sll0322
Chr	TU2534	slr0347	probable permease protein of ABC transporter	NA
Chr	TU2532	sll0321; sll0322	unknown protein ; putative hydrogenase expression/formation protein HypF	NA
Chr	TU2536	NA	NA	sll0319; sll0320
Chr	TU2535	sll0319; sll0320	periplasmic protein; function unknown ; probable ribonuclease D	slr0347
Chr	TU2537	NA	NA	NA
Chr	TU2538	slr0348	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	sll0318
Chr	TU2540	NA	NA	NA
Chr	TU2539	sll0318	hypothetical protein	slr0348
Chr	TU2541	NA	NA	NA
Chr	TU2542	NA	NA	NA
Chr	TU2543	slr0351	hypothetical protein	SyR46; sll0315; sll0317; ssl0606
Chr	TU2545	slr0352	transposase	SyR46; sll0315; sll0317
Chr	TU2546	NA	NA	SyR46; sll0315; sll0317
Chr	TU2547	NA	NA	sll0314
Chr	TU2544	SyR46; sll0315; sll0317	ncRNA; putative transposase [ISY203_i2] ; putative transposase [ISY203_i1]	slr0351; slr0352; slr0353
Chr	TU2549	slr0354	ABC transporter	sll0314
Chr	TU2548	sll0314	periplasmic protein; function unknown	slr0354
Chr	TU2550	ssl0601	30S ribosomal protein S21	slr0354
Chr	TU2555	ncr1240; slr0355; slr0356	ncRNA; hypothetical protein ; hypothetical protein	sll0312
Chr	TU2556	NA	NA	ncr1240; slr0355; slr0356
Chr	TU2557	sll0312	binding protein-dependent transport system protein OppB	NA
Chr	TU2558	slr0357	histidyl-tRNA synthetase	NA
Chr	TU2559	slr0357	histidyl-tRNA synthetase 	NA
Chr	TU2561	slr0358	unknown protein	sll0310
Chr	TU2560	NA	NA	slr0357; slr0358
Chr	TU2562	NA	NA	sll0310
Chr	TU2563	NA	NA	sll0309
Chr	TU2564	NA	NA	sll0309
Chr	TU2566	NA	NA	sll0022; sll0023; sll0024
Chr	TU2565	sll0309	unknown protein	NA
Chr	TU2567	sll0022; sll0023; sll0024	unknown protein ; hypothetical protein ; unknown protein	NA
Chr	TU2568	slr0001	hypothetical protein	sll0021
Chr	TU2569	sll0021	probable exonuclease	slr0001
Chr	TU2570	sll0020	ATP-dependent Clp protease regulatory subunit	NA
Chr	TU2571	sll0019	1-deoxy-D-xylulose 5-phosphate reductoisomerase	NA
Chr	TU2572	sll0018	fructose-1;6-bisphosphate aldolase	NA
Chr	TU2573	NA	NA	NA
Chr	TU2574	sll0017	glutamate-1-semialdehyde aminotransferase	NA
Chr	TU2575	NA	NA	NA
Chr	TU2577	NA	NA	sll0016
Chr	TU2576	sll0016	membrane-bound lytic transglycosylase A	NA
Chr	TU2578	slr0006; slr0007	unknown protein ; probable sugar-phosphate nucleotidyltransferase	NA
Chr	TU2579	NA	NA	slr0006; slr0007
Chr	TU2580	slr0008	carboxyl-terminal processing protease	NA
Chr	TU2582	slr0009	ribulose bisophosphate carboxylase	NA
Chr	TU2581	NA	NA	slr0008; slr0009
Chr	TU2583	NA	NA	slr0009
Chr	TU2584	slr0011; slr0012	possible Rubisco chaperonin ; ribulose bisphosphate carboxylase small subunit	NA
Chr	TU2585	NA	NA	slr0011; slr0012
Chr	TU2586	NA	NA	NA
Chr	TU2587	slr0013	hypothetical protein	NA
Chr	TU2588	slr0014	Mg2+ transport ATPase	NA
Chr	TU2590	NA	NA	NA
Chr	TU2591	NA	NA	NA
Chr	TU2592	slr0015	lipid-A-disaccharide synthase	ssl0020
Chr	TU2589	NA	NA	NA
Chr	TU2593	ssl0020	ferredoxin	slr0015
Chr	TU2594	NA	NA	NA
Chr	TU2595	slr0016; ncr1270	hypothetical protein ; ncRNA	NA
Chr	TU2596	NA	NA	slr0016; ncr1270
Chr	TU2597	NA	NA	NA
Chr	TU2598	ncr1280; slr0017	ncRNA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	NA
Chr	TU2599	NA	NA	ncr1280; slr0017
Chr	TU2600	NA	NA	sll0010
Chr	TU2601	slr0019	unknown protein	NA
Chr	TU2602	NA	NA	sll0007; sll0008
Chr	TU2603	sll0007; sll0008	hypothetical protein ; unknown protein	slr0019
Chr	TU2605	NA	NA	sll0006
Chr	TU2604	sll0006	aspartate aminotransferase	NA
Chr	TU2606	sll0005	ABC1-like	NA
Chr	TU2607	slr0020	ATP-dependent DNA helicase RecG	NA
Chr	TU2608	slr0021	endopeptidase IV	sll0002
Chr	TU2610	NA	NA	sll0002
Chr	TU2611	NA	NA	sll0002
Chr	TU2609	sll0002	penicillin-binding protein 1A	slr0021
Chr	TU2612	NA	NA	NA
Chr	TU2613	6803t31	NA	NA
Chr	TU2615	slr0213; slr0214	GMP synthetase ; cytosine-specific methyltransferase(5'-CGATCG-3')	NA
Chr	TU2614	NA	NA	slr0213; slr0214
Chr	TU2616	NA	NA	slr0213; slr0214
Chr	TU2617	sll0210	UDP pyrophosphate phosphatase	NA
Chr	TU2618	slr0216	adenosylcobinamide kinase	NA
Chr	TU2620	NA	NA	NA
Chr	TU2619	NA	NA	slr0216
Chr	TU2621	NA	NA	NA
Chr	TU2622	slr0217; ncr1290	hypothetical protein ; ncRNA	sll0209
Chr	TU2624	ssr0349	hypothetical protein	sll0209
Chr	TU2625	NA	NA	sll0209
Chr	TU2626	NA	NA	sll0209
Chr	TU2623	sll0209	hypothetical protein	slr0217; ncr1290; ssr0349
Chr	TU2627	NA	NA	ncr1300
Chr	TU2628	SyR9; sll0208	ncRNA; hypothetical protein	NA
Chr	TU2630	NA	NA	sll0207; SyR9
Chr	TU2629	SyR9	NA	NA
Chr	TU2631	NA	NA	NA
Chr	TU2633	NA	NA	sll0207
Chr	TU2632	NA	NA	NA
Chr	TU2635	NA	NA	sll0207
Chr	TU2634	sll0207	glucose-1-phosphate thymidylyltransferase	NA
Chr	TU2636	slr0220	glycyl-tRNA synthetase subunit beta	ssl0385; sll0205
Chr	TU2638	NA	NA	ssl0385; sll0205
Chr	TU2637	ssl0385; sll0205	hypothetical protein ; hypothetical protein	slr0220
Chr	TU2640	NA	NA	sll0204
Chr	TU2641	slr0222	hybrid sensory kinase	sll0202; sll0204
Chr	TU2639	sll0204	tRNA (uracil-5-)-methyltransferase Gid	slr0222
Chr	TU2642	NA	NA	slr0222
Chr	TU2643	sll0202	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA	slr0222
Chr	TU2644	sll0200; sll0201	putative transposase [ISY100_s] ; putative transposase [ISY100_s]	slr0224
Chr	TU2645	NA	NA	ncr1310
Chr	TU2646	ncl1260; sll0199	ncRNA; plastocyanin	NA
Chr	TU2647	ncl1270; ncl1260	ncRNA; ncRNA	NA
Chr	TU2648	slr0226	unknown protein	sll0198
Chr	TU2649	NA	NA	slr0226
Chr	TU2650	sll0198	hypothetical protein	NA
Chr	TU2651	NA	NA	NA
Chr	TU2652	slr0228	cell division protein FtsH	sll0195
Chr	TU2653	NA	NA	slr0228
Chr	TU2655	NA	NA	sll0195
Chr	TU2654	sll0195	ATP-dependent proteinase BsgA	slr0228
Chr	TU2657	ncr1320; slr0229	ncRNA; 3-hydroxyisobutyrate dehydrogenase	sll0194
Chr	TU2656	sll0194	putative sec-independent protein translocase	ncr1320; slr0229
Chr	TU2659	slr0230	transposase	sll0191; sll0192
Chr	TU2660	slr0232	hypothetical protein	sll0191; sll0192
Chr	TU2661	slr0233	thioredoxin	sll0191; sll0192
Chr	TU2662	NA	NA	sll0191; sll0192
Chr	TU2658	sll0191; sll0192	unknown protein ; hypothetical protein	slr0230; slr0231; slr0232; slr0233
Chr	TU2664	NA	NA	sll0414; sll0415; sll0416; ncl1280
Chr	TU2663	sll0416; ncl1280	60 kDa chaperonin 2; GroEL2; molecular chaperone ; ncRNA	NA
Chr	TU2666	NA	NA	sll0414; sll0415
Chr	TU2667	NA	NA	sll0414; sll0415
Chr	TU2668	slr0431	hypothetical protein	sll0413; ssl0787; ssl0788
Chr	TU2665	sll0414; sll0415	hypothetical protein ; ATP-binding protein of ABC transporter	NA
Chr	TU2669	sll0413; ssl0787; ssl0788	hypothetical protein ; unknown protein ; hypothetical protein	slr0431
Chr	TU2671	NA	NA	sll0410; sll0412
Chr	TU2670	sll0410; sll0412	hypothetical protein ; hypothetical protein	NA
Chr	TU2673	NA	NA	sll0408; sll0409
Chr	TU2674	slr0434; slr0435; slr0436	elongation factor P ; biotin carboxyl carrier protein of acetyl-CoA carb oxylase ; carbon dioxide concentrating mechanism protein Ccm O	sll0405; sll0406
Chr	TU2672	sll0408; sll0409	peptidyl-prolyl cis-trans isomerase ; similar to O-succinylbenzoate-CoA synthase	NA
Chr	TU2675	NA	NA	slr0434; slr0435; slr0436
Chr	TU2677	NA	NA	sll0405; sll0406
Chr	TU2678	NA	NA	sll0405; sll0406
Chr	TU2676	sll0405; sll0406	unknown protein ; unknown protein	slr0434; slr0435; slr0436
Chr	TU2680	ncr1330	NA	sll0404
Chr	TU2679	NA	NA	ncr1330
Chr	TU2682	NA	NA	sll0404
Chr	TU2681	sll0404	glycolate oxidase subunit GlcD	ncr1330
Chr	TU2683	slr0438	hypothetical protein	ncl1290
Chr	TU2684	slr0439	unknown protein	NA
Chr	TU2685	NA	NA	slr0439
Chr	TU2687	NA	NA	sll0402; ssl0769
Chr	TU2686	ssl0769	transposase	slr0439
Chr	TU2689	NA	NA	sll0402
Chr	TU2690	NA	NA	sll0402
Chr	TU2691	NA	NA	sll0400; sll0401; sll0402
Chr	TU2688	sll0402	aspartate aminotransferase	NA
Chr	TU2693	NA	NA	sll0400; sll0401
Chr	TU2694	NA	NA	sll0400; sll0401
Chr	TU2695	slr0440	hypothetical protein	sll0400; sll0401
Chr	TU2692	sll0400; sll0401	hypothetical protein ; citrate synthase	slr0440
Chr	TU2696	slr0049; ssr0102; slr0050	hypothetical protein ; hypothetical protein YCF40 ; hypothetical protein YCF56	sll0072
Chr	TU2697	NA	NA	slr0049; ssr0102; slr0050
Chr	TU2698	NA	NA	sll0072
Chr	TU2700	NA	NA	sll0070; sll0071
Chr	TU2699	sll0070; sll0071	phosphoribosylglycinamide formyltransferase ; hypothetical protein	NA
Chr	TU2702	slr0051	carbonic anhydrase	sll0069
Chr	TU2701	NA	NA	NA
Chr	TU2703	sll0069	hypothetical protein	slr0051
Chr	TU2705	NA	NA	sll0068
Chr	TU2704	sll0068	unknown protein	NA
Chr	TU2707	NA	NA	sll0065; sll0066; sll0067
Chr	TU2708	NA	NA	sll0065; sll0066; sll0067
Chr	TU2709	NA	NA	sll0065; sll0066; sll0067
Chr	TU2710	NA	NA	sll0065; sll0066; sll0067
Chr	TU2706	sll0065; sll0066; sll0067	acetolactate synthase small subunit ; unknown protein ; glutathione S-transferase	NA
Chr	TU2711	ssr0109; slr0053	hypothetical protein ; hypothetical protein	ssl0109
Chr	TU2712	slr0054; slr0055	diacylglycerol kinase ; anthranilate synthase component II	NA
Chr	TU2713	slr0056	bacteriochlorophyll.chlorophyll a synthase	sll0063a; sll0064
Chr	TU2715	NA	NA	sll0063a; sll0064
Chr	TU2714	sll0063a; sll0064	NA; periplasmic protein; putative polar amino acid tra nsport system substrate-binding protein	slr0056
Chr	TU2717	NA	NA	sll0062; sll0063
Chr	TU2716	sll0062; sll0063	hypothetical protein ; hypothetical protein	NA
Chr	TU2718	slr0059; slr0060; slr0061	unknown protein ; unknown protein ; unknown protein	6803t32
Chr	TU2719	6803t32	NA	slr0059; slr0060; slr0061
Chr	TU2720	NA	NA	sll0060
Chr	TU2722	NA	NA	sll0057; sll0058; sll0060
Chr	TU2723	NA	NA	sll0057; sll0058; sll0060
Chr	TU2721	sll0057; sll0058; sll0060	heat shock protein GrpE ; DnaK protein 1; heat shock protein 70; molecular c haperone ; hypothetical protein	NA
Chr	TU2725	slr0063; slr0064	pilus biogenesis protein homologous to general sec retion pathway protein E ; hypothetical protein	NA
Chr	TU2724	NA	NA	slr0063; slr0064
Chr	TU2726	NA	NA	slr0063; slr0064
Chr	TU2727	NA	NA	slr0063; slr0064
