GeneID	Name	Product	Cyanobase_category	Biological_Process_GO_Term	Molecular_Function_GO_Term
slr0593	samp	cAMP binding membrane protein	cAMP binding membrane protein Z Unknown	regulation of protein amino acid phosphorylation (GO:0001932); cAMP-dependent protein kinase complex (GO:0005952)	cAMP-dependent protein kinase regulator activity (GO:0008603)
slr0593-as	slr0593-as	asRNA	N/A	N/A	N/A
slr0594	slr0594	hypothetical protein	hypothetical protein P Hypothetical	membrane (GO:0016020)	N/A
slr0594-as	slr0594-as	asRNA	N/A	N/A	N/A
slr0596	slr0596	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0597	purH	phosphoribosyl aminoimidazole carboxy formyl fo rmyltransferase/inosinemonophosphate cyclohydrolase (PUR- H(J))	phosphoribosyl aminoimidazole carboxy formyl formyltransferase/inosinemonophosphate cyclohydrolase (PUR-H(J)) I Purines; pyrimidines; nucleosides; and nucleotides I3 Purine ribonucleotide biosynthesis	IMP biosynthetic process (GO:0006188); purine nucleotide biosynthetic process (GO:0006164)	IMP cyclohydrolase activity (GO:0003937); catalytic activity (GO:0003824); phosphoribosylaminoimidazolecarboxamide formyltransferase activity (GO:0004643)
slr0598	slr0598	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0599	slr0599	serine/threonine kinase	serine/threonine kinase J Regulatory functions	protein amino acid phosphorylation (GO:0006468)	ATP binding (GO:0005524); protein kinase activity (GO:0004672); protein serine/threonine kinase activity (GO:0004674)
slr0599-as	slr0599-as	asRNA	N/A	N/A	N/A
slr0600	slr0600	NADP-thioredoxin reductase	NADP-thioredoxin reductase B Biosynthesis of cofactors; prosthetic groups; and carriers B10 Thioredoxin; glutaredoxin; and glutathione	oxidation reduction (GO:0055114)	oxidoreductase activity (GO:0016491)
slr0600-as	slr0600-as	asRNA	N/A	N/A	N/A
slr0600-as2	slr0600-as2	asRNA	N/A	N/A	N/A
slr0601	slr0601	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0602	slr0602	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0603	dnaE	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein]	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein] K2 DNA replication; restriction; modification; recombination; and repair	DNA replication (GO:0006260); intein-mediated protein splicing (GO:0016539); cytoplasm (GO:0005737)	3-5 exonuclease activity (GO:0008408); DNA binding (GO:0003677); DNA-directed DNA polymerase activity (GO:0003887); catalytic activity (GO:0003824)
slr0604	lepA	GTP-binding protein	GTP-binding protein O Other categories O7 Other	N/A	GTP binding (GO:0005525); GTPase activity (GO:0003924)
slr0604-as	slr0604-as	asRNA	N/A	N/A	N/A
slr0604-as2	slr0604-as2	asRNA	N/A	N/A	N/A
slr0605	slr0605	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0606	slr0606	hypothetical protein	hypothetical protein P Hypothetical	metabolic process (GO:0008152)	transferase activity (GO:0016740)
slr0607	slr0607	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0608	hisIE	histidine biosynthesis bifunctional protein His IE	histidine biosynthesis bifunctional protein HisIE A Amino acid biosynthesis A1 Aromatic amino acid family	histidine biosynthetic process (GO:0000105)	phosphoribosyl-AMP cyclohydrolase activity (GO:0004635); phosphoribosyl-ATP diphosphatase activity (GO:0004636)
slr0609	slr0609	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0610	slr0610	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0611	sds	Solanesyl diphosphate synthase			
slr0611-2	sds	Solanesyl diphosphate synthase			
slr0612	slr0612	probable pseudouridine synthase	probable pseudouridine synthase M Translation M1 Aminoacyl tRNA synthetases and tRNA modification	RNA modification (GO:0009451); pseudouridine synthesis (GO:0001522)	RNA binding (GO:0003723); intramolecular transferase activity (GO:0016866); pseudouridine synthase activity (GO:0009982)
slr0612-as	slr0612-as	asRNA	N/A	N/A	N/A
slr0613	slr0613	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0615	slr0615	ATP-binding protein of ABC transporter	ATP-binding protein of ABC transporter N Transport and binding proteins	transmembrane transport (GO:0055085); transport (GO:0006810); integral to membrane (GO:0016021)	ATP binding (GO:0005524); ATPase activity (GO:0016887); ATPase activity; coupled to transmembrane movement of substances (GO:0042626); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
slr0615-as	slr0615-as	asRNA	N/A	N/A	N/A
slr0615-as2	slr0615-as2	asRNA	N/A	N/A	N/A
slr0616	slr0616	unknown protein	unknown protein Z Unknown	transmembrane transport (GO:0055085); transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
slr0617	slr0617	unknown protein	unknown protein Z Unknown	chloride transport (GO:0006821); transmembrane transport (GO:0055085); membrane (GO:0016020)	ion channel activity (GO:0005216); voltage-gated chloride channel activity (GO:0005247)
slr0618	cobQ	cobyric acid synthase	cobyric acid synthase B Biosynthesis of cofactors; prosthetic groups; and carriers B3 Cobalamin; heme; phycobilin and porphyrin	cobalamin biosynthetic process (GO:0009236)	catalytic activity (GO:0003824)
slr0618-as	slr0618-as	asRNA	N/A	N/A	N/A
slr0619	slr0619	hypothetical protein	hypothetical protein P Hypothetical	metabolic process (GO:0008152)	catalytic activity (GO:0003824)
slr0619-as	slr0619-as	asRNA	N/A	N/A	N/A
slr0623	trxA	thioredoxin	thioredoxin B Biosynthesis of cofactors; prosthetic groups; and carriers B10 Thioredoxin; glutaredoxin; and glutathione	cell redox homeostasis (GO:0045454); glycerol ether metabolic process (GO:0006662)	electron carrier activity (GO:0009055); protein disulfide oxidoreductase activity (GO:0015035)
slr0623-as	slr0623-as	asRNA	N/A	N/A	N/A
slr0624	slr0624	UDP-N-acetylglucosamine 2-epimerase	UDP-N-acetylglucosamine 2-epimerase C Cell envelope C2 Murein sacculus and peptidoglycan	UDP-N-acetylglucosamine metabolic process (GO:0006047); lipopolysaccharide biosynthetic process (GO:0009103)	UDP-N-acetylglucosamine 2-epimerase activity (GO:0008761)
slr0624-as	slr0624-as	asRNA	N/A	N/A	N/A
slr0625	slr0625	hypothetical protein	hypothetical protein P Hypothetical	L-glutamate transport (GO:0015813); integral to membrane (GO:0016021)	glutamate:sodium symporter activity (GO:0015501)
slr0626	slr0626	probable glycosyltransferase	probable glycosyltransferase O Other categories O7 Other	N/A	binding (GO:0005488)
slr0628	rps14	30S ribosomal protein S14	30S ribosomal protein S14 M Translation M5 Ribosomal proteins: synthesis and modification	translation (GO:0006412); intracellular (GO:0005622); ribosome (GO:0005840)	structural constituent of ribosome (GO:0003735)
slr0630	slr0630	hypothetical protein	hypothetical protein P Hypothetical	N/A	hydrolase activity (GO:0016787)
slr0630-as	slr0630-as	asRNA	N/A	N/A	N/A
slr0633	thiG	thiamine biosynthesis protein ThiG	thiamine biosynthesis protein ThiG B Biosynthesis of cofactors; prosthetic groups; and carriers B12 Thiamin	metabolic process (GO:0008152); thiamin biosynthetic process (GO:0009228)	FAD binding (GO:0050660); catalytic activity (GO:0003824); oxidoreductase activity (GO:0016491)
slr0634	slr0634	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0635	slr0635	hypothetical protein	hypothetical protein P Hypothetical	glycine catabolic process (GO:0006546); cytoplasm (GO:0005737)	aminomethyltransferase activity (GO:0004047)
slr0636	slr0636	probable cobalamin [5'-phosphate] synthase	probable cobalamin [5&#x27;-phosphate] synthase B Biosynthesis of cofactors; prosthetic groups; and carriers B3 Cobalamin; heme; phycobilin and porphyrin	cobalamin biosynthetic process (GO:0009236)	cobalamin 5-phosphate synthase activity (GO:0008818)
slr0637	slr0637	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0638	glyQ	glycyl-tRNA synthetase alpha chain	glycyl-tRNA synthetase alpha chain M Translation M1 Aminoacyl tRNA synthetases and tRNA modification	glycyl-tRNA aminoacylation (GO:0006426); translation (GO:0006412); cytoplasm (GO:0005737)	ATP binding (GO:0005524); glycine-tRNA ligase activity (GO:0004820); nucleotide binding (GO:0000166)
slr0639	slr0639	mechanosensitive ion channel homolog	mechanosensitive ion channel homolog N Transport and binding proteins	transmembrane transport (GO:0055085); membrane (GO:0016020)	N/A
slr0640	hik27	two-component sensor histidine kinase	two-component sensor histidine kinase J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); signal transduction (GO:0007165); membrane (GO:0016020)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); signal transducer activity (GO:0004871); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component sensor activity (GO:0000155)
slr0642	slr0642	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0642-as	slr0642-as	asRNA	N/A	N/A	N/A
slr0643	slr0643	hypothetical protein	hypothetical protein P Hypothetical	proteolysis (GO:0006508)	metalloendopeptidase activity (GO:0004222)
slr0643-as	slr0643-as	asRNA	N/A	N/A	N/A
slr0644	slr0644	nitrogen regulation protein NifR3 homolog	nitrogen regulation protein NifR3 homolog A Amino acid biosynthesis A4 Glutamate family / Nitrogen assimilation	metabolic process (GO:0008152); oxidation reduction (GO:0055114); tRNA processing (GO:0008033)	FAD binding (GO:0050660); catalytic activity (GO:0003824); oxidoreductase activity (GO:0016491); tRNA dihydrouridine synthase activity (GO:0017150)
slr0645	slr0645	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0645-as	slr0645-as	asRNA	N/A	N/A	N/A
slr0645-as2	slr0645-as2	asRNA	N/A	N/A	N/A
slr0646	dacB	probable D-alanyl-D-alanine carboxypeptidase	probable D-alanyl-D-alanine carboxypeptidase C Cell envelope C2 Murein sacculus and peptidoglycan	proteolysis (GO:0006508)	serine-type carboxypeptidase activity (GO:0004185)
slr0646-as	slr0646-as	asRNA	N/A	N/A	N/A
slr0649	metS	methionyl-tRNA synthetase	methionyl-tRNA synthetase M Translation M1 Aminoacyl tRNA synthetases and tRNA modification	methionyl-tRNA aminoacylation (GO:0006431); tRNA aminoacylation for protein translation (GO:0006418); translation (GO:0006412); cytoplasm (GO:0005737)	ATP binding (GO:0005524); aminoacyl-tRNA ligase activity (GO:0004812); methionine-tRNA ligase activity (GO:0004825); nucleotide binding (GO:0000166)
slr0650	slr0650	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0651	slr0651	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0652	hisA	phosphorybosilformimino-5-amino- phosphorybosil -4-imidazolecarboxamideisomerase	phosphorybosilformimino-5-amino- phosphorybosil-4-imidazolecarboxamideisomerase A Amino acid biosynthesis A1 Aromatic amino acid family	histidine biosynthetic process (GO:0000105); metabolic process (GO:0008152)	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity (GO:0003949); catalytic activity (GO:0003824)
slr0653	sigA; rpoDI	principal RNA polymerase sigma factor SigA	principal RNA polymerase sigma factor SigA L Transcription L2 RNA synthesis; modification; and DNA transcription	regulation of transcription; DNA-dependent (GO:0006355); transcription initiation (GO:0006352)	DNA binding (GO:0003677); sigma factor activity (GO:0016987); transcription factor activity (GO:0003700)
slr0654	slr0654	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0654-as	slr0654-as	asRNA	N/A	N/A	N/A
slr0655	slr0655	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0655-as	slr0655-as	asRNA	N/A	N/A	N/A
slr0656	slr0656	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0657	lysC	aspartate kinase	aspartate kinase F Energy metabolism F2 Amino acids and amines	biosynthetic process (GO:0009058); cellular amino acid biosynthetic process (GO:0008652); metabolic process (GO:0008152)	amino acid binding (GO:0016597); aspartate kinase activity (GO:0004072)
slr0658	slr0658	unknown protein	unknown protein Z Unknown	innate immune response (GO:0045087); signal transduction (GO:0007165); intrinsic to membrane (GO:0031224)	transmembrane receptor activity (GO:0004888)
slr0658-as	slr0658-as	asRNA	N/A	N/A	N/A
slr0658-as2	slr0658-as2	asRNA	N/A	N/A	N/A
slr0658-as3	slr0658-as3	asRNA	N/A	N/A	N/A
slr0659	prlC	oligopeptidase A	oligopeptidase A M Translation M2 Degradation of proteins; peptides; and glycopeptides	proteolysis (GO:0006508)	metalloendopeptidase activity (GO:0004222)
slr0661	proC	pyrroline-5-carboxylate reductase	pyrroline-5-carboxylate reductase A Amino acid biosynthesis A4 Glutamate family / Nitrogen assimilation	metabolic process (GO:0008152); oxidation reduction (GO:0055114); proline biosynthetic process (GO:0006561)	binding (GO:0005488); catalytic activity (GO:0003824); pyrroline-5-carboxylate reductase activity (GO:0004735)
slr0662	speA1	arginine decarboxylase	arginine decarboxylase F Energy metabolism F2 Amino acids and amines	arginine catabolic process (GO:0006527); spermidine biosynthetic process (GO:0008295)	arginine decarboxylase activity (GO:0008792); catalytic activity (GO:0003824)
slr0662-as	slr0662-as	asRNA	N/A	N/A	N/A
slr0662-as2	slr0662-as2	asRNA	N/A	N/A	N/A
slr0664	slr0664	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0664-as	slr0664-as	asRNA	N/A	N/A	N/A
slr0665	slr0665	aconitate hydratase	aconitate hydratase O Other categories O7 Other	metabolic process (GO:0008152); tricarboxylic acid cycle (GO:0006099)	4 iron; 4 sulfur cluster binding (GO:0051539); aconitate hydratase activity (GO:0003994); protein binding (GO:0005515)
slr0665-as	slr0665-as	asRNA	N/A	N/A	N/A
slr0666	slr0666	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0667	slr0667	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0668	slr0668	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0670	slr0670	hypothetical protein	hypothetical protein P Hypothetical	response to stress (GO:0006950)	N/A
slr0675	slr0675	unknown protein	unknown protein Z Unknown	N/A	N/A
slr0676	cysC	adenylylsulfate kinase	adenylylsulfate kinase A Amino acid biosynthesis A6 Serine family / Sulfur assimilation	sulfate assimilation (GO:0000103)	ATP binding (GO:0005524); kinase activity (GO:0016301); transferase activity; transferring phosphorus-containing groups (GO:0016772)
slr0677	exbB	biopolymer transport ExbB like protein	biopolymer transport ExbB like protein N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	protein transporter activity (GO:0008565)
slr0678	slr0678	biopolymer transport ExbD like protein	biopolymer transport ExbD like protein N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
slr0679	fmu/fmv	sun protein	sun protein O Other categories O7 Other	rRNA processing (GO:0006364); regulation of transcription; DNA-dependent (GO:0006355)	RNA binding (GO:0003723); methyltransferase activity (GO:0008168); rRNA methyltransferase activity (GO:0008649)
slr0679-as	slr0679-as	asRNA	N/A	N/A	N/A
slr0680	slr0680	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0680-as	slr0680-as	asRNA	N/A	N/A	N/A
slr0681	slr0681	probable sodium/calcium exchanger protein	probable sodium/calcium exchanger protein N Transport and binding proteins	transmembrane transport (GO:0055085); integral to membrane (GO:0016021)	N/A
slr0681-as	slr0681-as	asRNA	N/A	N/A	N/A
slr0682	hisD	histidinol dehydrogenase	histidinol dehydrogenase A Amino acid biosynthesis A1 Aromatic amino acid family	histidine biosynthetic process (GO:0000105); metabolic process (GO:0008152); oxidation reduction (GO:0055114)	NAD or NADH binding (GO:0051287); histidinol dehydrogenase activity (GO:0004399); oxidoreductase activity (GO:0016491); zinc ion binding (GO:0008270)
slr0686	slr0686	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr0687	pleD	probable two-component response regulator	probable two-component response regulator J Regulatory functions	protein-chromophore linkage (GO:0018298); regulation of transcription (GO:0045449); regulation of transcription; DNA-dependent (GO:0006355); sensory perception (GO:0007600); two-component signal transduction system (phosphorelay) (GO:0000160)	G-protein coupled photoreceptor activity (GO:0008020); two-component response regulator activity (GO:0000156)
slr0688	slr0688	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
